,left,right,strand,locus_tag,KO,category,subcategory,subsubcategory,product_name,name,fpkm,primary_tu
663,768615.0,769319.0,-1,peg.664,K03501,Genetic Information Processing,Translation,Ribosome biogenesis,"gidB, 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]",gidB,22.318866813171734,TU_375
664,769418.0,770035.0,-1,peg.665,K00995,Metabolism,Biosynthesis,Lipid and steroid metabolism,"pgsA, CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]",pgsA,247.0260230500214,TU_376
665,770004.0,771650.0,-1,peg.666,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,865.5381330389113,TU_377
666,771767.0,772474.0,-1,peg.667,K03784,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"deoD, purine-nucleoside phosphorylase [EC:2.4.2.1]",deoD,960.3194838217233,TU_380
667,772503.0,773402.0,-1,peg.668,K23536,Metabolism,Membrane Transport,Transport,"nupC, general nucleoside transport system permease protein",nupC,573.6290588546995,TU_380
668,773386.0,775224.0,-1,peg.669,K23535,Metabolism,Membrane Transport,Transport,"nupB, general nucleoside transport system permease protein",nupB,364.91067208537623,TU_380
669,775228.0,776763.0,-1,peg.670,K23537,Metabolism,Membrane Transport,Transport,"nupA, general nucleoside transport system ATP-binding protein",nupA,356.12612601319387,TU_380
670,776773.0,778146.0,-1,peg.671,K07335,Metabolism,Membrane Transport,Transport,"bmpA, basic membrane protein A and related proteins",bmpA,119.41126348615627,TU_380
671,778357.0,779682.0,-1,peg.672,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1267.7353704032826,TU_382
672,779747.0,781627.0,-1,peg.673,K03495,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"gidA, tRNA uridine 5-carboxymethylaminomethyl modification enzyme",gidA,799.0951612616527,TU_382
673,781761.0,783404.0,-1,peg.674,K03798,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"ftsH, cell division protease FtsH [EC:3.4.24.-]",ftsH,3110.920140875341,TU_383
674,783776.0,784972.0,-1,peg.675,K04075,Metabolism,Other Enzymes,Other enzymes,"tilS, tRNA(Ile)-lysidine synthase [EC:6.3.4.19]",tilS,418.10759942905,TU_384
675,784976.0,785698.0,-1,peg.676,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,358.04064042887984,TU_384
676,785698.0,786441.0,-1,peg.677,K02341,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"holB, DNA polymerase III subunit delta' [EC:2.7.7.7]",holB,233.92722537322888,TU_384
677,786420.0,787055.0,-1,peg.678,K00943,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"tmk, dTMP kinase [EC:2.7.4.9]",tmk,638.7821443664133,TU_384
678,787057.0,787647.0,-1,peg.679,K06187,Genetic Information Processing,DNA Maintenance,DNA repair,"recR, recombination protein RecR",recR,240.54788363020717,TU_384
679,787650.0,789545.0,-1,peg.680,K02343,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"dnaX, DNA polymerase III subunit gamma/tau [EC:2.7.7.7]",dnaX,572.9562564744859,TU_384
680,789719.0,790147.0,-1,peg.681,K11991,Metabolism,Other Enzymes,Other enzymes,"tadA, tRNA(adenine34) deaminase [EC:3.5.4.33]",tadA,352.61094165055647,TU_385
681,790281.0,791081.0,-1,peg.682,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,256.94516254286617,TU_386
682,791181.0,792428.0,-1,peg.683,K03217,Genetic Information Processing,"Folding, Sorting and Degradation",Protein export,"yidC, YidC/Oxa1 family membrane protein insertase",yidC,4882.81536123934,TU_387
683,792445.0,792777.0,-1,peg.684,K03536,Metabolism,Other Enzymes,Other enzymes,"rnpA, ribonuclease P protein component [EC:3.1.26.5]",rnpA,249.05919960196664,TU_387
684,792790.0,792924.0,-1,peg.685,K02914,Genetic Information Processing,Translation,Ribosome,"RP-L34, large subunit ribosomal protein L34",RP-L34,515.5201353102225,TU_387
