,locus_tag,left,right,strand,name
243,BSU_38510,3953783,3954970,1,Teichoic acid D-alanyltransferase (EC 2.3.1.-)
244,BSU_00010,410,1750,1,Chromosomal replication initiator protein DnaA
245,BSU_40440,4157471,4158835,-1,Replicative DNA helicase (EC 3.6.4.12)
246,BSU_29230,2991269,2994616,-1,DNA polymerase III subunit alpha (EC 2.7.7.7)
247,BSU_25210,2601528,2603339,-1,DNA primase (EC 2.7.7.101)
248,BSU_25460,2624785,2625912,-1,Chaperone protein DnaJ
249,BSU_25470,2626112,2627947,-1,Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)
250,BSU_00190,26814,28505,1,DNA polymerase III subunit gamma/tau (EC 2.7.7.7)
251,BSU_12920,1360401,1361225,1,D-aminopeptidase (EC 3.4.11.-)
252,BSU_12950,1363141,1364148,1,Dipeptide transport ATP-binding protein DppD (EC 7.4.2.9)
253,BSU_30650,3136238,3136675,-1,General stress protein 20U (GSP20U) (DPS protein homolog)
254,BSU_23500,2447246,2448430,-1,Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)
255,BSU_27590,2820077,2820475,-1,Inactive D-aminoacyl-tRNA deacylase
256,BSU_22030,2312529,2316110,-1,Dynamin-like protein A (DynA)
257,BSU_17290,1864691,1865044,-1,Multidrug resistance protein EbrB
258,BSU_10040,1077440,1078183,1,ABC-type transporter ATP-binding protein EcsA
259,BSU_38260,3926682,3927932,-1,Deferrochelatase (EC 1.11.1.-) (Peroxidase EfeB)
260,BSU_24450,2538115,2538672,-1,Elongation factor P (EF-P)
261,BSU_33900,3476555,3477847,-1,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)
262,BSU_38400,3939869,3941806,1,Minor extracellular protease Epr (EC 3.4.21.-)
263,BSU_34220,3514115,3515083,-1,Putative pyruvyl transferase EpsO (EC 2.-.-.-)
264,BSU_28520,2915365,2916342,-1,Electron transfer flavoprotein subunit alpha (Alpha-ETF) (Electron transfer flavoprotein large subunit) (ETFLS)
265,BSU_28530,2916378,2917151,-1,Electron transfer flavoprotein subunit beta (Beta-ETF) (Electron transfer flavoprotein small subunit) (ETFSS)
266,BSU_12360,1307446,1308714,1,Hexuronate transporter (Aldohexuronate transport system)
267,BSU_29610,3029729,3031417,-1,Septation ring formation regulator EzrA
268,BSU_15900,1663567,1664520,1,Malonyl CoA-acyl carrier protein transacylase (MCT) (EC 2.3.1.39)
269,BSU_11330,1208222,1209160,1,Beta-ketoacyl-[acyl-carrier-protein] synthase III 1 (Beta-ketoacyl-ACP synthase III 1) (KAS III 1) (EC 2.3.1.180) (EC 2.3.1.300) (3-oxoacyl-[acyl-carrier-protein] synthase 3 1) (3-oxoacyl-[acyl-carrier-protein] synthase III 1) (Branched-chain beta-ketoacyl-[acyl-carrier-protein] synthase 1) (bFabH1)
270,BSU_10170,1092770,1093747,-1,Beta-ketoacyl-[acyl-carrier-protein] synthase III 2 (Beta-ketoacyl-ACP synthase III 2) (KAS III 2) (EC 2.3.1.180) (EC 2.3.1.300) (3-oxoacyl-[acyl-carrier-protein] synthase 3 2) (3-oxoacyl-[acyl-carrier-protein] synthase III 2) (Branched-chain beta-ketoacyl-[acyl-carrier-protein] synthase 2) (bFabH2)
271,BSU_11720,1247788,1248564,1,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI (ENR) (EC 1.3.1.9) (Cold shock-induced protein 15) (CSI15) (NADH-dependent enoyl-ACP reductase) (Vegetative protein 241) (VEG241)
272,BSU_32830,3368839,3370014,-1,3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)
273,BSU_32820,3367040,3368824,-1,Probable acyl-CoA dehydrogenase (EC 1.3.99.-)
274,BSU_14060,1478072,1478836,1,"Probable 2,4-dienoyl-CoA reductase [(2E)-enoyl-CoA-producing] (EC 1.3.1.34)"
275,BSU_15880,1661967,1662533,1,Transcription factor FapR (Fatty acid and phospholipid biosynthesis regulator)
276,BSU_27170,2777070,2777654,-1,HTH-type transcriptional repressor FatR (Fatty acid displaced transcriptional repressor)
277,BSU_40190,4128119,4130044,1,"Fructose-1,6-bisphosphatase class 3 (FBPase class 3) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 3)"
278,BSU_04530,506322,506501,-1,Fur-regulated basic protein FbpB
279,BSU_36710,3773366,3774154,-1,Sulfur carrier protein FdhD
280,BSU_23040,2409729,2409977,1,Ferredoxin
281,BSU_01620,181347,182351,-1,Iron-uptake system permease protein FeuB
282,BSU_01610,180344,181354,-1,Iron-uptake system permease protein FeuC
283,BSU_33290,3415387,3416196,-1,Iron(3+)-hydroxamate import ATP-binding protein FhuC (EC 7.2.2.16) (Ferric hydroxamate uptake protein C) (Ferrichrome transport ATP-binding protein FhuC) (Iron(III)-hydroxamate import ATP-binding protein FhuC)
284,BSU_33320,3418474,3419421,1,Iron(3+)-hydroxamate-binding protein FhuD (Ferric hydroxamate uptake protein D) (Ferrichrome-binding protein) (Iron(III)-hydroxamate-binding protein FhuD)
285,BSU_16180,1691278,1691667,1,Flagellar basal body rod protein FlgB
286,BSU_16190,1691667,1692119,1,Flagellar basal-body rod protein FlgC
287,BSU_35410,3638245,3639768,-1,Flagellar hook-associated protein 1 (HAP1)
288,BSU_35400,3637338,3638234,-1,Flagellar hook-associated protein 3 (HAP3)
289,BSU_36400,3746279,3747091,-1,Flagellar hook-basal body complex protein FlhO
290,BSU_36390,3745436,3746245,-1,Flagellar hook-basal body complex protein FlhP
291,BSU_35340,3632911,3634407,-1,Flagellar hook-associated protein 2 (HAP2) (Filament cap protein) (Flagellar cap protein)
292,BSU_16210,1692496,1694106,1,Flagellar M-ring protein
293,BSU_35330,3632488,3632889,-1,Flagellar secretion chaperone FliS
294,BSU_35320,3632150,3632491,-1,Flagellar protein FliT
295,BSU_35380,3636264,3636695,-1,Flagellar assembly factor FliW
296,BSU_31010,3180465,3181994,-1,Flotillin-like protein FloT (Bacterial flotillin homolog YuaG)
297,BSU_22870,2393602,2394651,-1,Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl diphosphate:dimethylallyl diphosphate isomerase) (Isopentenyl pyrophosphate isomerase) (Type 2 isopentenyl diphosphate isomerase) (IDI-2)
298,BSU_37310,3831512,3832228,-1,Anaerobic regulatory protein
299,BSU_00780,86587,86949,1,"Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase)"
300,BSU_28080,2865312,2866604,-1,Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)
301,BSU_24310,2528404,2529255,-1,Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]
302,BSU_17840,1916663,1917097,1,Metallothiol transferase FosB (EC 2.5.1.-) (Fosfomycin resistance protein)
303,BSU_05750,621847,622218,1,Intracellular iron chaperone frataxin (Fra) (Iron channeling protein frataxin)
304,BSU_32610,3351110,3352096,-1,Fructosamine deglycase FrlB (EC 3.5.-.-)
305,BSU_32570,3347051,3347905,-1,Fructosamine kinase FrlD (EC 2.7.1.-)
306,BSU_32560,3346298,3347026,1,Transcriptional regulator FrlR
307,BSU_14400,1509256,1511163,1,PTS system fructose-specific EIIABC component (EIIABC-Fru) [Includes: PTS system fructose-specific EIIA component (EII-Fru) (Fructose-specific phosphotransferase enzyme IIA component); PTS system fructose-specific EIIB component (EC 2.7.1.202) (EIII-Fru) (Fructose-specific phosphotransferase enzyme IIB component); PTS system fructose-specific EIIC component (Fructose permease IIC component)]
308,BSU_06170,670087,671049,1,Uncharacterized sugar kinase YdjE (EC 2.7.1.-)
309,BSU_14390,1508330,1509241,1,1-phosphofructokinase (EC 2.7.1.56) (Fructose 1-phosphate kinase) (Fru1PK)
310,BSU_14380,1507578,1508333,1,Uncharacterized HTH-type transcriptional regulator FruR
311,BSU_15280,1596474,1597796,1,Cell division protein FtsA
312,BSU_00690,76984,78897,1,ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-) (Cell division protease FtsH)
313,BSU_14850,1552899,1554110,1,Probable peptidoglycan glycosyltransferase FtsW (PGT) (EC 2.4.1.129) (Cell division protein FtsW) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase)
314,BSU_35250,3623938,3624828,-1,Cell division protein FtsX
315,BSU_15950,1670140,1671129,1,Signal recognition particle receptor FtsY (SRP receptor)
316,BSU_23520,2449841,2450290,-1,Ferric uptake regulation protein (Ferric uptake regulator)
317,BSU_03910,442950,444338,1,Succinate-semialdehyde dehydrogenase [NADP(+)] (SSDH) (EC 1.2.1.79)
318,BSU_06310,685155,686564,-1,Gamma-aminobutyric acid permease (GABA permease) (4-aminobutyrate permease) (Gamma-aminobutyrate permease) (Proline transporter GabP)
319,BSU_03890,440025,441464,-1,HTH-type transcriptional regulatory protein GabR
320,BSU_03900,441571,442881,1,Probable 4-aminobutyrate aminotransferase (EC 2.6.1.19) ((S)-3-amino-2-methylpropionate transaminase) (EC 2.6.1.22) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase) (Glutamate:succinic semialdehyde transaminase) (L-AIBAT)
321,BSU_38860,3989948,3990967,-1,UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-galactose 4-epimerase)
322,BSU_38200,3920638,3921810,-1,Galactokinase (EC 2.7.1.6) (Galactose kinase)
323,BSU_38190,3919093,3920634,-1,Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)
324,BSU_02360,256823,257572,-1,Probable glucosamine-6-phosphate deaminase 2 (EC 3.5.99.6) (GlcN6P deaminase 2) (GNPDA 2) (Glucosamine-6-phosphate isomerase 2)
325,BSU_02350,254907,256802,-1,Putative PTS system glucosamine-specific EIICBA component [Includes: Glucosamine permease IIC component (PTS system glucosamine-specific EIIC component); Glucosamine-specific phosphotransferase enzyme IIB component (EC 2.7.1.193) (PTS system glucosamine-specific EIIB component); Glucosamine-specific phosphotransferase enzyme IIA component (PTS system glucosamine-specific EIIA component)]
326,BSU_02370,257791,258498,1,HTH-type transcriptional repressor GamR
327,BSU_34120,3501651,3502940,-1,"Endo-beta-1,4-galactanase (Galactanase) (EC 3.2.1.-) (Arabinogalactan endo-beta-1,4-galactanase) (EC 3.2.1.89)"
328,BSU_29020,2967032,2968054,-1,Glyceraldehyde-3-phosphate dehydrogenase 2 (GAPDH) (EC 1.2.1.59) (NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase)
329,BSU_06670,728732,729022,1,Glutamyl-tRNA(Gln) amidotransferase subunit C (Glu-ADT subunit C) (EC 6.3.5.-)
330,BSU_31060,3185092,3186564,-1,Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8) (Glycine betaine aldehyde dehydrogenase)
331,BSU_31050,3183867,3185075,-1,Choline dehydrogenase (EC 1.1.1.-) (Alcohol dehydrogenase)
332,BSU_31070,3186763,3187305,1,HTH-type transcriptional repressor GbsR (Glycine betaine synthesis regulator)
333,BSU_00500,56352,57722,1,Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]
334,BSU_32800,3366123,3366506,-1,Glycine cleavage system H protein (Octanoyl/lipoyl carrier protein)
335,BSU_24550,2545410,2546876,-1,Probable glycine dehydrogenase (decarboxylating) subunit 2 (EC 1.4.4.2) (Glycine cleavage system P-protein subunit 2) (Glycine decarboxylase subunit 2) (Glycine dehydrogenase (aminomethyl-transferring) subunit 2)
336,BSU_40510,4163643,4165622,-1,Cyclic-di-AMP phosphodiesterase GdpP (c-di-AMP phosphodiesterase YybT) (EC 3.1.4.59) (Cyclic-di-AMP hydrolase GdpP) (Cyclic-di-AMP phosphodiesterase YybT)
337,BSU_33050,3390782,3392230,1,Spore germination protein A1
338,BSU_35800,3688812,3690263,1,Spore germination protein B1
339,BSU_01550,158515,159072,-1,Spore germination protein GerD
340,BSU_28410,2904727,2904951,-1,Spore germination protein GerE
341,BSU_03700,420110,421744,1,Spore germination protein KA
342,BSU_28380,2902002,2903102,-1,Spore germination protein GerM
343,BSU_10670,1148494,1148712,-1,Probable spore germination protein GerPF
344,BSU_37920,3893441,3893986,1,Spore coat protein GerQ
345,BSU_15090,1576129,1576710,1,Sporulation specific transcriptional regulator GerR
346,BSU_19490,2124021,2124494,1,Spore germination protein GerT
347,BSU_18410,2004677,2006440,1,Glutathione hydrolase proenzyme (EC 3.4.19.13) (Gamma-glutamyltranspeptidase proenzyme) (EC 2.3.2.2) [Cleaved into: Glutathione hydrolase large chain; Glutathione hydrolase small chain]
348,BSU_41000,4208870,4209589,-1,Ribosomal RNA small subunit methyltransferase G (EC 2.1.1.-) (16S rRNA 7-methylguanosine methyltransferase) (16S rRNA m7G methyltransferase) (Glucose-inhibited division protein B)
349,BSU_28680,2933185,2934597,1,Glycolate oxidase subunit GlcD (EC 1.1.99.14) (Glycolate dehydrogenase subunit GlcD)
350,BSU_24850,2570606,2571571,-1,Glucokinase (EC 2.7.1.2) (Glucose kinase)
351,BSU_10520,1125123,1126328,-1,Glucose/mannose transporter GlcP (Glucose/mannose:H(+) symporter)
352,BSU_36300,3739206,3739982,-1,HTH-type transcriptional repressor GlcR
353,BSU_03920,444461,445324,1,Glucose uptake protein GlcU
354,BSU_30950,3166118,3167572,-1,Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)
355,BSU_30940,3163735,3166131,-1,Glycogen phosphorylase (EC 2.4.1.1)
356,BSU_01770,198497,199843,1,Phosphoglucosamine mutase (EC 5.4.2.10)
357,BSU_01780,200277,202079,1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)
358,BSU_17460,1878425,1879759,1,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha)
359,BSU_02440,265476,266708,1,Sensor histidine kinase GlnK (EC 2.7.13.3)
360,BSU_27430,2802358,2803086,1,Glutamine transport ATP-binding protein GlnQ (EC 7.4.2.-)
361,BSU_02420,262732,264168,-1,Probable sodium/glutamine symporter GlnT
362,BSU_09300,1004975,1006642,1,Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)
363,BSU_09280,1002501,1003325,1,Glycerol uptake facilitator protein
364,BSU_02130,233014,233895,-1,Glycerophosphodiester phosphodiesterase (Glycerophosphoryl diester phosphodiesterase) (EC 3.1.4.46)
365,BSU_02140,233994,235328,-1,Glycerol-3-phosphate transporter (G-3-P transporter) (G-3-P permease)
366,BSU_18440,2008572,2010053,-1,Glutamate synthase [NADPH] small chain (EC 1.4.1.13) (NADPH-GOGAT)
367,BSU_18460,2014779,2015681,1,Transcriptional dual regulator GltC (HTH-type transcriptional regulator GltC)
368,BSU_02340,253518,254762,-1,Proton/glutamate-aspartate symporter (Proton/glutamate symport protein)
369,BSU_26670,2725837,2726727,1,HTH-type transcriptional regulator GltR
370,BSU_10220,1096560,1097849,-1,Proton/sodium-glutamate symport protein (Glutamate-aspartate carrier protein)
371,BSU_00920,111047,112498,1,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)
372,BSU_08190,891436,892200,1,HTH-type transcriptional regulator GlvR (Glv operon regulatory protein)
373,BSU_38370,3937135,3937515,1,Glyoxalase GlxA
374,BSU_32660,3354551,3354934,-1,Methylglyoxalase
375,BSU_36900,3789190,3790437,-1,Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)
376,BSU_25260,2605730,2607769,-1,Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)
377,BSU_15680,1641949,1642563,1,Guanylate kinase (EC 2.7.4.8) (GMP kinase)
378,BSU_05810,626622,626933,1,PTS system oligo-beta-mannoside-specific EIIB component (Glucomannan utilization protein B) (Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component) (EC 2.7.1.205)
379,BSU_05830,627284,628612,1,PTS system oligo-beta-mannoside-specific EIIC component (Glucomannan utilization protein C) (Oligo-beta-mannoside permease IIC component)
380,BSU_23860,2480750,2482159,-1,"6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating (EC 1.1.1.44) (GNTZII)"
381,BSU_40060,4114141,4115682,1,Gluconokinase (EC 2.7.1.12) (Gluconate kinase)
382,BSU_40070,4115711,4117057,1,Gluconate permease
383,BSU_40050,4113417,4114148,1,Gluconate operon transcriptional repressor (P28 protein)
384,BSU_40080,4117080,4118486,1,"6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating (EC 1.1.1.343)"
385,BSU_22830,2389151,2390188,-1,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase)
386,BSU_27320,2791494,2791967,-1,Transcription elongation factor GreA (General stress protein 20M) (GSP20M) (Transcript cleavage factor GreA)
387,BSU_06020,649903,650187,1,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10)
388,BSU_08710,942449,943738,-1,"Glutamate-1-semialdehyde 2,1-aminomutase 2 (GSA 2) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase 2) (GSA-AT 2)"
389,BSU_04400,494506,494877,1,Glucose starvation-inducible protein B (General stress protein B)
390,BSU_38430,3944560,3945420,-1,General stress protein A
391,BSU_35670,3665629,3666507,1,UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (General stress protein 33) (GSP33) (UDP-glucose pyrophosphorylase) (UDPGP) (UGPase) (Uridine diphosphoglucose pyrophosphorylase)
392,BSU_06360,692740,694281,1,GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)
393,BSU_00090,15915,17381,1,Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205) (Superoxide-inducible protein 12) (SOI12)
394,BSU_32130,3303042,3304022,1,GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)
395,BSU_13170,1382677,1383147,-1,Guanine deaminase (GDEase) (Guanase) (Guanine aminase) (EC 3.5.4.3) (Guanine aminohydrolase) (GAH)
396,BSU_22960,2402067,2403350,-1,Cryptic catabolic NAD-specific glutamate dehydrogenase GudB (NAD-GDH) (EC 1.4.1.2)
397,BSU_06150,667466,668527,1,Sorbitol dehydrogenase (SDH) (EC 1.1.1.-) (Glucitol dehydrogenase) (L-iditol 2-dehydrogenase) (EC 1.1.1.14) (Polyol dehydrogenase) (Xylitol dehydrogenase) (EC 1.1.1.9)
398,BSU_06140,664775,667264,-1,Transcription activator GutR
399,BSU_00070,6994,9459,1,DNA gyrase subunit A (EC 5.6.2.2)
400,BSU_35360,3634987,3635901,-1,Flagellin (GSX1) (Hag)
401,BSU_22790,2385543,2385821,-1,DNA-binding protein HU 1 (DNA-binding protein II) (HB)
402,BSU_33450,3434327,3436651,-1,DNA helicase IV (EC 3.6.4.12)
403,BSU_10380,1112620,1113918,-1,Heme-based aerotactic transducer HemAT
404,BSU_28130,2874202,2875176,-1,Delta-aminolevulinic acid dehydratase (ALAD) (ALADH) (EC 4.2.1.24) (Porphobilinogen synthase)
405,BSU_28150,2875951,2876895,-1,Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)
406,BSU_28140,2875173,2875961,-1,Uroporphyrinogen-III synthase (UROS) (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)
407,BSU_10120,1086117,1087178,1,Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)
408,BSU_28120,2872880,2874172,-1,"Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)"
409,BSU_37670,3866596,3867360,1,Coproheme decarboxylase (EC 1.3.98.5) (Coproheme III oxidative decarboxylase) (Hydrogen peroxide-dependent heme synthase) (Iron-coproporphyrin oxidative decarboxylase)
410,BSU_09840,1057680,1059185,1,Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ (EC 1.3.99.-)
411,BSU_22740,2381919,2382965,-1,Putative RNase YutE (EC 3.1.-.-) (Putative toxin HepT)
412,BSU_17340,1867373,1867594,1,RNA-binding protein Hfq
413,BSU_22620,2370415,2371497,-1,Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)
414,BSU_34860,3582936,3583565,-1,Histidine biosynthesis bifunctional protein HisIE [Includes: Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19); Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)]
415,BSU_29620,3031614,3032420,1,Histidinol-phosphatase (HolPase) (EC 3.1.3.15)
416,BSU_10030,1076515,1076952,-1,Protein hit
417,BSU_07150,785113,785439,-1,Heme-degrading monooxygenase HmoA (EC 1.14.14.18) (Heme oxygenase)
418,BSU_10100,1083229,1083729,-1,Heme-degrading monooxygenase HmoB (EC 1.14.14.18) (Heme oxygenase)
