,exp,ale,flask,isolate,tech_rep,presence,Reference Seq,Position,Mutation Type,Details,Sequence Change,Gene,coding,organism
571,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,2982326,SNP,intergenic (‑144/+171),T→G,araE/kduD,False,Escherichia coli
574,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,3088259,SNP,intergenic (+399/‑25),A→C,metK/galP,False,Escherichia coli
459,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,53,1,1.0,NC_000913,3105513,SNP,intergenic (+1/‑201),T→G,mltC/nupG,False,Escherichia coli
12,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,3157644,SNP,intergenic (+194/‑6),A→C,dkgA/yqhG,False,Escherichia coli
249,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,3182529,SNP,intergenic (‑122/‑21),A→C,ygiD/zupT,False,Escherichia coli
582,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,3328817,SNP,intergenic (‑102/‑146),T→G,greA/dacB,False,Escherichia coli
588,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,3499258,SNP,intergenic (+57/‑190),A→C,cysG/yhfL,False,Escherichia coli
382,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,3519300,SNP,intergenic (‑236/+165),T→G,aroK/hofQ,False,Escherichia coli
595,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,3640752,SNP,intergenic (+207/‑110),T→G,uspA/dtpB,False,Escherichia coli
389,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,3708080,SNP,intergenic (‑375/+536),T→G,dppA/proK,False,Escherichia coli
392,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,3802005,SNP,intergenic (‑6/+34),T→G,waaR/waaO,False,Escherichia coli
393,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,3913683,SNP,intergenic (‑15/+147),A→C,glmS/glmU,False,Escherichia coli
290,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,4046716,SNP,intergenic (‑114/‑250),A→C,yihG/polA,False,Escherichia coli
291,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,52,1,1.0,NC_000913,4046941,SNP,intergenic (‑339/‑25),A→C,yihG/polA,False,Escherichia coli
400,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,4222536,SNP,intergenic (‑49/+268),A→C,arpA/iclR,False,Escherichia coli
402,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,4231659,SNP,intergenic (‑28/+225),T→G,yjbD/lysC,False,Escherichia coli
608,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,4249540,SNP,intergenic (+229/‑14),T→G,lamB/malM,False,Escherichia coli
304,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,4313090,SNP,intergenic (‑99/‑260),T→G,alsR/rpiB,False,Escherichia coli
305,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,52,1,1.0,NC_000913,4358695,SNP,intergenic (‑78/+2),A→C,cadA/cadB,False,Escherichia coli
413,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,20,1,1,1.0,NC_000913,4466262,SNP,intergenic (‑82/+37),A→G,treB/treR,False,Escherichia coli
490,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,53,1,1.0,NC_000913,4499550,SNP,intergenic (+50/+43),A→C,insD1/yjgX,False,Escherichia coli
314,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,52,1,1.0,NC_000913,4534711,SNP,intergenic (‑36/‑80),T→G,yjhZ/yjhR,False,Escherichia coli
614,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,236,1,1,1.0,NC_000913,4572080,SNP,intergenic (+165/‑334),T→G,yjiS/yjiT,False,Escherichia coli
411,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,7,422,51,1,1.0,NC_000913,4628633,SNP,intergenic (+86/+222),A→C,nadR/ettA,False,Escherichia coli
687,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,8,380,3,1,1.0,NC_000913,3950469,SNP,intergenic (+49/‑38),T→G,ilvL/ilvX,False,Escherichia coli
42,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,9,45,1,1,1.0,NC_000913,311805,SNP,intergenic (‑469/‑307),C→A,ecpR/ykgL,False,Escherichia coli
667,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,10,247,1,1,1.0,NC_000913,29630,SNP,intergenic (+435/‑21),G→T,dapB/carA,False,Escherichia coli
618,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,10,418,1,1,1.0,NC_000913,451881,SNP,intergenic (‑271/+189),A→G,cyoA/ampG,False,Escherichia coli
665,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,10,75,1,1,1.0,NC_000913,711516,SNP,intergenic (‑51/+89),A→T,fldA/ybfE,False,Escherichia coli
424,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,10,320,1,1,1.0,NC_000913,2533492,SNP,intergenic (+112/‑272),A→T,cysK/ptsH,False,Escherichia coli
8,BOP27-M9-NC_000913_3gb-log-37-Glucose2-NH4Cl1-KH2PO43-MgSO4024-O2,10,75,1,1,1.0,NC_000913,4510524,SNP,intergenic (+391/+166),C→A,yjhV/fecE,False,Escherichia coli
225,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,39158,SNP,intergenic (‑43/+86),G→T,caiB/caiA,False,Escherichia coli
226,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,66689,SNP,intergenic (‑139/+146),C→A,araD/araA,False,Escherichia coli
227,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,78825,SNP,intergenic (+26/+23),G→T,setA/leuD,False,Escherichia coli
183,Bop_27_MTPP,17,59,1,1,1.0,NC_000913,190716,SNP,intergenic (+117/‑141),G→T,rpsB/tsf,False,Escherichia coli
235,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,272709,SNP,intergenic (+55/‑138),G→T,eyeA/ykfC,False,Escherichia coli
258,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,914881,SNP,intergenic (‑24/+471),G→T,ybjE/aqpZ,False,Escherichia coli
65,Bop_27_MTPP,17,59,0,1,0.71,NC_000913,1270117,SNP,intergenic (+194/+121),G→T,rdlB/ldrC,False,Escherichia coli
135,Bop_27_MTPP,17,29,0,1,0.21,NC_000913,1552191,SNP,intergenic (+200/+207),C→A,fdnI/yddM,False,Escherichia coli
3,Bop_27_MTPP,17,76,0,1,0.57,NC_000913,1743346,SNP,intergenic (‑104/‑111),G→C,ribC/mdtK,False,Escherichia coli
297,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,2365849,SNP,intergenic (‑229/‑79),G→T,ais/arnB,False,Escherichia coli
169,Bop_27_MTPP,17,29,0,1,0.41,NC_000913,2560996,SNP,intergenic (+98/‑372),G→T,yffL/yffM,False,Escherichia coli
90,Bop_27_MTPP,17,76,0,1,0.26,NC_000913,2561018,SNP,intergenic (+120/‑350),C→A,yffL/yffM,False,Escherichia coli
305,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,2629239,SNP,intergenic (‑301/‑51),C→A,yfgF/yfgG,False,Escherichia coli
210,Bop_27_MTPP,17,59,1,1,1.0,NC_000913,2704226,SNP,intergenic (‑163/+109),G→T,rnc/lepB,False,Escherichia coli
310,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,2775284,SNP,intergenic (+263/‑261),G→T,yfjW/ypjI,False,Escherichia coli
311,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,2778116,SNP,intergenic (+334/+30),G→T,ypjF/ypjA,False,Escherichia coli
417,Bop_27_MTPP,17,29,1,1,1.0,NC_000913,2810743,SNP,intergenic (+64/‑27),G→T,ygaH/mprA,False,Escherichia coli
328,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,3401388,SNP,intergenic (‑301/+4),C→A,mreB/csrD,False,Escherichia coli
329,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,3409995,SNP,intergenic (+44/‑285),G→T,prmA/dusB,False,Escherichia coli
78,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,3658124,SNP,intergenic (‑70/‑242),C→A,arrS/gadE,False,Escherichia coli
343,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,3772084,SNP,intergenic (‑340/‑197),G→T,yibI/mtlA,False,Escherichia coli
353,Bop_27_MTPP,17,76,1,2,1.0,NC_000913,4001275,SNP,intergenic (‑219/‑151),G→T,yigE/corA,False,Escherichia coli
355,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,4109929,SNP,intergenic (+106/‑1),G→T,sbp/cdh,False,Escherichia coli
360,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,4252354,SNP,intergenic (+71/‑152),G→T,yjbI/ubiC,False,Escherichia coli
404,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,4274029,SNP,intergenic (‑158/‑96),C→A,uvrA/ssb,False,Escherichia coli
159,Bop_27_MTPP,17,76,1,1,1.0,NC_000913,4376518,SNP,intergenic (+76/‑35),C→A,ecnA/ecnB,False,Escherichia coli
220,Bop_27_MTPP,17,59,1,1,1.0,NC_000913,4472558,SNP,intergenic (‑25/+256),C→A,pyrL/yjgH,False,Escherichia coli
168,Bop_27_MTPP,19,63,0,1,1.0,NC_000913,883616,SNP,intergenic (‑228/‑57),T→G,ybjG/mdfA,False,Escherichia coli
385,Bop_27_MTPP,19,63,1,1,1.0,NC_000913,1316097,SNP,intergenic (‑62/+319),T→G,yciG/trpA,False,Escherichia coli
135,Bop_27_MTPP,19,40,0,1,0.31,NC_000913,1552191,SNP,intergenic (+200/+207),C→A,fdnI/yddM,False,Escherichia coli
169,Bop_27_MTPP,19,63,0,1,0.26,NC_000913,2560996,SNP,intergenic (+98/‑372),G→T,yffL/yffM,False,Escherichia coli
25,Bop_27_MTPP,19,63,0,1,0.22,NC_000913,2876408,SNP,intergenic (‑79/‑173),T→G,cysD/iap,False,Escherichia coli
395,Bop_27_MTPP,19,63,1,1,1.0,NC_000913,3146773,SNP,intergenic (‑36/+83),C→A,yghW/yghX,False,Escherichia coli
42,Bop_27_MTPP,19,63,0,1,0.24,NC_000913,4153472,SNP,intergenic (‑374/+224),C→A,ppc/argE,False,Escherichia coli
426,Bop_27_MTPP,19,28,0,1,0.29,NC_000913,4348952,SNP,intergenic (‑208/+363),T→C,dcuB/dcuR,False,Escherichia coli
135,Bop_27_MTPP,21,81,0,1,0.29,NC_000913,1552191,SNP,intergenic (+200/+207),C→A,fdnI/yddM,False,Escherichia coli
2,Bop_27_MTPP,21,26,0,1,0.23,NC_000913,1866497,SNP,intergenic (‑25/‑411),T→A,mipA/yeaG,False,Escherichia coli
91,Bop_27_MTPP,21,81,0,1,0.27,NC_000913,2304649,SNP,intergenic (+256/+459),C→T,eco/mqo,False,Escherichia coli
378,Bop_27_MTPP,21,81,1,2,1.0,NC_000913,3561825,SNP,intergenic (‑2/‑188),C→T,glpE/glpD,False,Escherichia coli
19,Bop_27_MTPP,23,29,0,1,0.26,NC_000913,1286870,SNP,intergenic (+344/+196),C→A,narI/rttR,False,Escherichia coli
135,Bop_27_MTPP,23,70,0,1,0.24,NC_000913,1552191,SNP,intergenic (+200/+207),C→A,fdnI/yddM,False,Escherichia coli
96,Bop_27_TPP,1,36,1,1,1.0,NC_000913,107506,SNP,intergenic (+32/‑199),G→A,lpxC/secM,False,Escherichia coli
104,Bop_27_TPP,1,36,1,1,1.0,NC_000913,194875,SNP,intergenic (+158/‑28),G→A,dxr/ispU,False,Escherichia coli
113,Bop_27_TPP,1,36,1,1,1.0,NC_000913,321087,SNP,intergenic (+6/‑521),A→G,rclR/ykgE,False,Escherichia coli
125,Bop_27_TPP,1,36,1,1,1.0,NC_000913,430573,SNP,intergenic (+97/‑32),C→T,secF/yajD,False,Escherichia coli
132,Bop_27_TPP,1,36,0,1,1.0,NC_000913,464363,SNP,intergenic (+55/‑39),A→G,ybaV/fadM,False,Escherichia coli
139,Bop_27_TPP,1,36,1,1,1.0,NC_000913,529153,SNP,intergenic (+23/‑347),C→T,ybbD/ylbI,False,Escherichia coli
141,Bop_27_TPP,1,36,1,1,1.0,NC_000913,578570,SNP,intergenic (+2/+30),G→A,rzpD/borD,False,Escherichia coli
152,Bop_27_TPP,1,36,1,1,1.0,NC_000913,686762,SNP,intergenic (‑93/+77),A→G,gltJ/gltI,False,Escherichia coli
164,Bop_27_TPP,1,36,0,1,1.0,NC_000913,883643,SNP,intergenic (‑255/‑30),C→A,ybjG/mdfA,False,Escherichia coli
72,Bop_27_TPP,1,22,0,1,1.0,NC_000913,883661,SNP,intergenic (‑273/‑12),C→A,ybjG/mdfA,False,Escherichia coli
67,Bop_27_TPP,1,36,0,1,0.33,NC_000913,890900,SNP,intergenic (‑147/‑13),C→T,grxA/ybjC,False,Escherichia coli
194,Bop_27_TPP,1,36,1,1,1.0,NC_000913,1357142,SNP,intergenic (‑32/+281),C→T,sapA/ymjA,False,Escherichia coli
199,Bop_27_TPP,1,36,0,1,1.0,NC_000913,1434786,SNP,intergenic (‑562/+172),C→T,ynaE/ttcC,False,Escherichia coli
207,Bop_27_TPP,1,36,0,1,1.0,NC_000913,1527353,SNP,intergenic (+201/‑549),A→G,yncH/rhsE,False,Escherichia coli
224,Bop_27_TPP,1,36,1,1,1.0,NC_000913,1861469,SNP,intergenic (‑137/+233),G→A,ydjL/yeaC,False,Escherichia coli
50,Bop_27_TPP,1,63,0,1,0.39,NC_000913,2560985,SNP,intergenic (+87/‑383),C→A,yffL/yffM,False,Escherichia coli
280,Bop_27_TPP,1,36,0,1,1.0,NC_000913,2894905,SNP,intergenic (+134/+14),C→T,ygcP/ygcQ,False,Escherichia coli
31,Bop_27_TPP,1,63,0,1,0.27,NC_000913,2900588,SNP,intergenic (‑315/‑4),C→T,ygcW/yqcE,False,Escherichia coli
290,Bop_27_TPP,1,36,1,1,1.0,NC_000913,3046089,SNP,intergenic (‑188/+79),A→G,ygfF/gcvP,False,Escherichia coli
311,Bop_27_TPP,1,36,0,1,1.0,NC_000913,3238383,SNP,intergenic (+86/‑197),A→G,ygjR/alx,False,Escherichia coli
326,Bop_27_TPP,1,36,1,1,1.0,NC_000913,3439523,SNP,intergenic (‑14/+93),G→A,yhdN/rplQ,False,Escherichia coli
345,Bop_27_TPP,1,36,0,1,1.0,NC_000913,3719887,SNP,intergenic (+119/‑162),T→C,yiaG/cspA,False,Escherichia coli
362,Bop_27_TPP,1,36,1,1,1.0,NC_000913,4185343,SNP,intergenic (+70/‑7),C→T,rpoB/rpoC,False,Escherichia coli
368,Bop_27_TPP,1,36,1,1,1.0,NC_000913,4231639,SNP,intergenic (‑8/+245),C→T,yjbD/lysC,False,Escherichia coli
375,Bop_27_TPP,1,36,1,1,1.0,NC_000913,4354823,SNP,intergenic (‑106/+131),A→G,lysU/dtpC,False,Escherichia coli
378,Bop_27_TPP,1,36,1,1,1.0,NC_000913,4404668,SNP,intergenic (+85/‑19),C→T,yjeT/purA,False,Escherichia coli
391,Bop_27_TPP,1,36,1,1,1.0,NC_000913,4587897,SNP,intergenic (+34/+12),G→A,mrr/yjiA,False,Escherichia coli
60,Bop_27_TPP,3,20,0,1,0.68,NC_000913,1552191,SNP,intergenic (+200/+207),C→A,fdnI/yddM,False,Escherichia coli
53,Bop_27_TPP,3,33,0,1,0.33,NC_000913,2560996,SNP,intergenic (+98/‑372),G→T,yffL/yffM,False,Escherichia coli
25,Bop_27_TPP,3,33,0,1,1.0,NC_000913,4175371,SNP,intergenic (‑345/‑17),A→G,coaA/thrU,False,Escherichia coli
15,C13,2,58,1,1,1.0,NC_000913,3815806,SNP,intergenic (‑38/+28),A→C,pyrE/rph,False,Escherichia coli
13,C13,4,135,1,1,1.0,NC_000913,2809552,SNP,intergenic (+59/‑65),T→G,ygaY/ygaZ,False,Escherichia coli
26,C13,6,133,1,1,1.0,NC_000913,1263642,SNP,intergenic (‑142/‑72),T→G,lolB/hemA,False,Escherichia coli
9,C321,1,1,2,1,1.0,NC_000913,28269,SNP,intergenic (+62/‑105),C→T,rihC/dapB,False,Escherichia coli
13,C321,1,1,1,1,1.0,NC_000913,35373,SNP,intergenic (‑2/+4),G→C,caiE/caiD,False,Escherichia coli
16,C321,1,1,1,1,1.0,NC_000913,49765,SNP,intergenic (+134/‑58),C→T,kefC/folA,False,Escherichia coli
77,C321,1,1,2,1,1.0,NC_000913,315244,SNP,intergenic (+16/‑47),G→A,eaeH/insE1,False,Escherichia coli
78,C321,1,1,2,1,1.0,NC_000913,316453,SNP,*289* (TAG→TAA),G→A,insF1,True,Escherichia coli
82,C321,1,1,2,1,1.0,NC_000913,340089,SNP,intergenic (+346/‑76),G→A,yahG/yahI,False,Escherichia coli
86,C321,1,1,1,1,1.0,NC_000913,349847,SNP,intergenic (+275/‑165),T→C,prpB/prpC,False,Escherichia coli
88,C321,1,1,2,1,1.0,NC_000913,357591,SNP,intergenic (+137/+200),C→T,codA/cynR,False,Escherichia coli
89,C321,1,1,2,1,1.0,NC_000913,357606,SNP,intergenic (+152/+185),C→T,codA/cynR,False,Escherichia coli
865,C321,1,1,2,1,1.0,NC_000913,375067,SNP,intergenic (+186/‑392),A→G,mhpE/mhpT,False,Escherichia coli
866,C321,1,1,2,1,1.0,NC_000913,375075,SNP,intergenic (+194/‑384),G→A,mhpE/mhpT,False,Escherichia coli
94,C321,1,1,1,1,1.0,NC_000913,375307,SNP,intergenic (+426/‑152),C→T,mhpE/mhpT,False,Escherichia coli
108,C321,1,1,1,1,1.0,NC_000913,437107,SNP,*173* (TAG→TAA),G→A,pgpA,True,Escherichia coli
111,C321,1,1,2,1,1.0,NC_000913,444641,SNP,intergenic (‑126/‑42),C→T,panE/yajQ,False,Escherichia coli
129,C321,1,1,1,1,1.0,NC_000913,515808,SNP,intergenic (‑35/‑111),C→T,qmcA/fetA,False,Escherichia coli
133,C321,1,1,2,1,1.0,NC_000913,540515,SNP,intergenic (+7/‑50),C→T,allB/ybbY,False,Escherichia coli
135,C321,1,1,1,1,1.0,NC_000913,551332,SNP,*298* (TAG→TAA),G→A,ybcF,True,Escherichia coli
139,C321,1,1,2,1,1.0,NC_000913,578568,SNP,*154* (TAG→TAA),G→A,rzpD,True,Escherichia coli
174,C321,1,1,1,1,1.0,NC_000913,812947,SNP,*226* (TAG→TAA),G→A,bioD,True,Escherichia coli
182,C321,1,1,2,1,1.0,NC_000913,850389,SNP,intergenic (‑292/‑61),T→C,rhtA/ompX,False,Escherichia coli
184,C321,1,1,2,1,1.0,NC_000913,854765,SNP,*373* (TAG→TAA),G→A,ybiR,True,Escherichia coli
185,C321,1,1,1,1,1.0,NC_000913,855796,SNP,intergenic (‑52/‑167),A→G,ldtB/ybiT,False,Escherichia coli
194,C321,1,1,1,1,1.0,NC_000913,911132,SNP,intergenic (‑83/+50),A→G,poxB/hcr,False,Escherichia coli
205,C321,1,1,1,1,1.0,NC_000913,969352,SNP,*329* (TAG→TAA),G→A,lpxK,True,Escherichia coli
240,C321,1,1,1,1,1.0,NC_000913,1204160,SNP,*113* (TAG→TAA),G→A,ymfM,True,Escherichia coli
244,C321,1,1,1,1,1.0,NC_000913,1211652,SNP,intergenic (+75/+28),C→T,icdC/iraM,False,Escherichia coli
245,C321,1,1,1,1,1.0,NC_000913,1212233,SNP,intergenic (‑230/+470),A→G,iraM/ycgX,False,Escherichia coli
881,C321,1,1,2,1,1.0,NC_000913,1286793,SNP,intergenic (+267/+273),A→G,narI/rttR,False,Escherichia coli
882,C321,1,1,2,1,1.0,NC_000913,1286796,SNP,intergenic (+270/+270),T→C,narI/rttR,False,Escherichia coli
1859,C321,1,1,2,1,1.0,NC_000913,1286831,SNP,intergenic (+305/+235),T→A,narI/rttR,False,Escherichia coli
260,C321,1,1,2,1,1.0,NC_000913,1286859,SNP,intergenic (+333/+207),T→C,narI/rttR,False,Escherichia coli
261,C321,1,1,1,1,1.0,NC_000913,1286984,SNP,intergenic (+458/+82),G→A,narI/rttR,False,Escherichia coli
274,C321,1,1,2,1,1.0,NC_000913,1380807,SNP,*220* (TAG→TAA),G→A,ycjU,True,Escherichia coli
281,C321,1,1,2,1,1.0,NC_000913,1418386,SNP,intergenic (‑157/‑285),G→A,kilR/sieB,False,Escherichia coli
286,C321,1,1,1,1,1.0,NC_000913,1426288,SNP,intergenic (+206/‑166),G→A,ydaY/tmpR,False,Escherichia coli
293,C321,1,1,2,1,1.0,NC_000913,1459052,SNP,*263* (TAG→TAA),G→A,paaG,True,Escherichia coli
307,C321,1,1,2,1,1.0,NC_000913,1533045,SNP,intergenic (+93/‑7),C→T,ydcC/pptA,False,Escherichia coli
325,C321,1,1,2,1,1.0,NC_000913,1630986,SNP,intergenic (‑73/+16),A→G,ydfI/ydfJ,False,Escherichia coli
1151,C321,1,1,2,1,1.0,NC_000913,1755597,SNP,intergenic (‑456/‑101),A→G,ydhZ/pykF,False,Escherichia coli
374,C321,1,1,1,1,1.0,NC_000913,1862634,SNP,intergenic (‑205/‑137),A→G,msrB/gapA,False,Escherichia coli
401,C321,1,1,1,1,1.0,NC_000913,1995714,SNP,intergenic (‑355/‑104),G→A,uvrY/yecF,False,Escherichia coli
407,C321,1,1,1,1,1.0,NC_000913,2021501,SNP,*138* (TAG→TAA),G→A,fliN,True,Escherichia coli
408,C321,1,1,1,1,1.0,NC_000913,2022606,SNP,*246* (TAG→TAA),G→A,fliP,True,Escherichia coli
1617,C321,1,1,2,1,1.0,NC_000913,2070489,SNP,intergenic (+15/‑171),A→G,yoeA/yeeP,False,Escherichia coli
431,C321,1,1,1,1,1.0,NC_000913,2164998,SNP,*241* (TAG→TAA),G→A,baeR,True,Escherichia coli
451,C321,1,1,2,1,1.0,NC_000913,2276298,SNP,*342* (TAG→TAA),G→A,yejE,True,Escherichia coli
464,C321,1,1,2,1,1.0,NC_000913,2414699,SNP,intergenic (+27/‑48),T→C,ackA/pta,False,Escherichia coli
489,C321,1,1,1,1,1.0,NC_000913,2534031,SNP,intergenic (+10/‑35),T→C,ptsH/ptsI,False,Escherichia coli
509,C321,1,1,2,1,1.0,NC_000913,2685561,SNP,intergenic (‑54/‑274),T→C,glyA/hmp,False,Escherichia coli
517,C321,1,1,1,1,1.0,NC_000913,2741231,SNP,intergenic (‑81/‑129),T→C,aroF/yfiL,False,Escherichia coli
544,C321,1,1,2,1,1.0,NC_000913,2827351,SNP,*320* (TAG→TAA),G→A,srlE,True,Escherichia coli
545,C321,1,1,1,1,1.0,NC_000913,2835045,SNP,*378* (TAG→TAA),G→A,norW,True,Escherichia coli
546,C321,1,1,1,1,1.0,NC_000913,2839384,SNP,intergenic (‑120/‑140),T→A,ascG/ascF,False,Escherichia coli
560,C321,1,1,1,1,1.0,NC_000913,2905532,SNP,intergenic (‑114/‑25),T→C,queE/yqcG,False,Escherichia coli
582,C321,1,1,2,1,1.0,NC_000913,2997689,SNP,intergenic (‑89/+3),C→T,insC1/ygeQ,False,Escherichia coli
599,C321,1,1,2,1,1.0,NC_000913,3096673,SNP,*97* (TAG→TAA),G→A,yggU,True,Escherichia coli
611,C321,1,1,1,1,1.0,NC_000913,3178015,SNP,intergenic (‑105/‑100),G→A,nudF/tolC,False,Escherichia coli
641,C321,1,1,1,1,1.0,NC_000913,3309007,SNP,intergenic (‑83/+26),G→A,nlpI/pnp,False,Escherichia coli
1628,C321,1,1,2,1,1.0,NC_000913,3442544,SNP,intergenic (‑73/+74),C→T,rpsM/rpmJ,False,Escherichia coli
663,C321,1,1,1,1,1.0,NC_000913,3503952,SNP,*262* (TAG→TAA),G→A,frlD,True,Escherichia coli
1170,C321,1,1,2,1,1.0,NC_000913,3547884,SNP,intergenic (+9/+102),A→G,gntT/malQ,False,Escherichia coli
707,C321,1,1,1,1,1.0,NC_000913,3781017,SNP,*397* (TAG→TAA),G→A,lldD,True,Escherichia coli
732,C321,1,1,2,1,1.0,NC_000913,3908514,SNP,intergenic (‑148/+35),A→G,pstB/pstA,False,Escherichia coli
764,C321,1,1,1,1,1.0,NC_000913,4078438,SNP,*330* (TAG→TAA),G→A,yiiD,True,Escherichia coli
782,C321,1,1,1,1,1.0,NC_000913,4279849,SNP,intergenic (+21/‑131),A→G,ghxP/yjcE,False,Escherichia coli
804,C321,1,1,1,1,1.0,NC_000913,4424386,SNP,*229* (TAG→TAA),G→A,ulaF,True,Escherichia coli
813,C321,1,1,1,1,1.0,NC_000913,4447891,SNP,*1260* (TAG→TAA),G→A,tamB,True,Escherichia coli
823,C321,1,1,1,1,1.0,NC_000913,4499500,SNP,*302* (TAG→TAA),G→A,insD1,True,Escherichia coli
826,C321,1,1,2,1,1.0,NC_000913,4504006,SNP,intergenic (‑575/‑52),G→A,insG/yjhB,False,Escherichia coli
828,C321,1,1,1,1,1.0,NC_000913,4510188,SNP,intergenic (+55/+502),A→G,yjhV/fecE,False,Escherichia coli
850,C321,1,1,1,1,1.0,NC_000913,4614260,SNP,*260* (TAG→TAA),G→A,yjjV,True,Escherichia coli
858,C321,1,1,1,1,1.0,NC_000913,4638120,SNP,*475* (TAG→TAA),G→A,creC,True,Escherichia coli
9,C321,2,1,1,1,1.0,NC_000913,28269,SNP,intergenic (+62/‑105),C→T,rihC/dapB,False,Escherichia coli
13,C321,2,1,1,1,1.0,NC_000913,35373,SNP,intergenic (‑2/+4),G→C,caiE/caiD,False,Escherichia coli
16,C321,2,1,1,1,1.0,NC_000913,49765,SNP,intergenic (+134/‑58),C→T,kefC/folA,False,Escherichia coli
860,C321,2,1,1,1,1.0,NC_000913,66614,SNP,intergenic (‑64/+221),T→A,araD/araA,False,Escherichia coli
1283,C321,2,1,1,1,1.0,NC_000913,66626,SNP,intergenic (‑76/+209),C→T,araD/araA,False,Escherichia coli
