tss_id,strand,tss,reads_log,reads_hs,reads_hs_stat,rts_id
TSS-FWD-413,FWD,705286,1365,1366,1366,RTS_R4_+_231
TSS-FWD-414,FWD,705301,185,187,187,RTS_R4_+_231
TSS-FWD-415,FWD,705309,112,114,114,RTS_R4_+_231
TSS-FWD-416,FWD,707487,,1,2,
TSS-FWD-417,FWD,707512,,1,1,
TSS-FWD-418,FWD,710000,2,2,2,RTS_R4_+_232
TSS-FWD-419,FWD,712074,296,298,298,RTS_R4_+_233
TSS-FWD-420,FWD,712139,156,156,156,RTS_R4_+_233
TSS-FWD-421,FWD,714596,18,18,18,
TSS-FWD-422,FWD,728295,697,891,909,RTS_R4_+_235
TSS-FWD-423,FWD,728306,544,1317,1354,RTS_R4_+_235
TSS-FWD-424,FWD,728311,151,994,1052,RTS_R4_+_235
TSS-FWD-425,FWD,728572,7,7,7,RTS_R4_+_236
TSS-FWD-426,FWD,733014,5,5,5,RTS_R4_+_237
TSS-FWD-427,FWD,733048,3,3,3,RTS_R4_+_237
TSS-FWD-428,FWD,734611,2,4,4,RTS_R4_+_238
TSS-FWD-429,FWD,734641,2,3,3,RTS_R4_+_238
TSS-FWD-430,FWD,737286,2,2,2,
TSS-FWD-431,FWD,738203,6,6,9,RTS_R4_+_239
TSS-FWD-432,FWD,741851,18,18,18,RTS_R4_+_240
TSS-FWD-433,FWD,742021,99,103,105,RTS_R4_+_240
TSS-FWD-434,FWD,754178,55,55,64,RTS_R4_+_243
TSS-FWD-435,FWD,754738,349,349,351,RTS_R4_+_244
TSS-FWD-436,FWD,754745,386,386,394,RTS_R4_+_244
TSS-FWD-437,FWD,757777,641,641,641,RTS_R4_+_245
TSS-FWD-438,FWD,757802,351,351,352,RTS_R4_+_245
TSS-FWD-439,FWD,757808,4025,4028,4032,RTS_R4_+_245
TSS-FWD-440,FWD,765093,3,3,3,RTS_R4_+_246
TSS-FWD-441,FWD,770474,11,14,23,RTS_R4_+_247
TSS-FWD-442,FWD,770487,32,33,36,RTS_R4_+_247
TSS-FWD-443,FWD,770517,27,27,27,RTS_R4_+_247
TSS-FWD-444,FWD,770523,108,110,110,RTS_R4_+_247
TSS-FWD-445,FWD,770603,52,53,53,RTS_R4_+_247
TSS-FWD-446,FWD,773229,42,42,42,RTS_R4_+_248
TSS-FWD-447,FWD,773934,124,125,125,RTS_R4_+_250
TSS-FWD-448,FWD,776788,43,43,43,RTS_R4_+_251
TSS-FWD-449,FWD,776892,36,36,36,RTS_R4_+_251
TSS-FWD-450,FWD,776907,84,85,85,RTS_R4_+_251
TSS-FWD-451,FWD,779735,1,57,57,RTS_R4_+_252
TSS-FWD-452,FWD,780263,20,21,21,RTS_R4_+_253
TSS-FWD-453,FWD,780570,26,26,26,RTS_R4_+_254
TSS-FWD-454,FWD,781226,601,614,615,RTS_R4_+_255
TSS-FWD-455,FWD,781237,271,284,285,RTS_R4_+_255
TSS-FWD-456,FWD,781283,18,19,19,RTS_R4_+_255
TSS-FWD-457,FWD,782246,14,14,14,RTS_R4_+_256
TSS-FWD-458,FWD,782268,12,12,12,RTS_R4_+_256
TSS-FWD-459,FWD,784815,3691,3696,3697,RTS_R4_+_257
TSS-FWD-460,FWD,784821,2117,2121,2121,RTS_R4_+_257
TSS-FWD-461,FWD,784826,219,220,220,RTS_R4_+_257
TSS-FWD-462,FWD,784830,1203,1203,1203,RTS_R4_+_257
TSS-FWD-463,FWD,786750,2,3,3,RTS_R4_+_258
TSS-FWD-464,FWD,793974,145,145,150,RTS_R4_+_259
TSS-FWD-465,FWD,794219,16,16,16,RTS_R4_+_260
TSS-FWD-466,FWD,794285,20,21,21,RTS_R4_+_260
TSS-FWD-467,FWD,797506,10,10,10,RTS_R4_+_261
TSS-FWD-468,FWD,797668,24,24,24,RTS_R4_+_262
TSS-FWD-469,FWD,797674,30,30,30,RTS_R4_+_262
TSS-FWD-470,FWD,797680,19,19,19,RTS_R4_+_262
TSS-FWD-471,FWD,797778,47,47,47,RTS_R4_+_262
TSS-FWD-472,FWD,808524,165,172,172,RTS_R4_+_263
TSS-FWD-473,FWD,808533,341,341,341,RTS_R4_+_263
TSS-FWD-474,FWD,812660,24,24,24,RTS_R4_+_264
TSS-FWD-475,FWD,816050,3,3,3,RTS_R4_+_265
TSS-FWD-476,FWD,816137,97,107,125,RTS_R4_+_265
TSS-FWD-477,FWD,817199,601,601,601,RTS_R4_+_266
TSS-FWD-478,FWD,817207,95,95,95,RTS_R4_+_266
TSS-FWD-479,FWD,817223,98,98,98,RTS_R4_+_266
TSS-FWD-480,FWD,817235,650,655,656,RTS_R4_+_266
TSS-FWD-481,FWD,819081,580,616,742,RTS_R4_+_267
TSS-FWD-482,FWD,819090,25,27,42,RTS_R4_+_267
TSS-FWD-483,FWD,823826,4,6,32,RTS_R4_+_269
TSS-FWD-484,FWD,830008,20,20,20,RTS_R4_+_270
TSS-FWD-485,FWD,832266,8,8,8,RTS_R4_+_271
TSS-FWD-486,FWD,832278,11,11,11,RTS_R4_+_271
TSS-FWD-487,FWD,834346,19,19,19,RTS_R4_+_272
TSS-FWD-488,FWD,834393,13,13,13,RTS_R4_+_272
TSS-FWD-489,FWD,834404,16,16,20,RTS_R4_+_272
TSS-FWD-490,FWD,835541,456,456,457,RTS_R4_+_273
TSS-FWD-491,FWD,837896,,1,2,RTS_R4_+_274
TSS-FWD-492,FWD,841376,2,2,2,RTS_R4_+_275
TSS-FWD-493,FWD,841479,2,2,2,RTS_R4_+_275
TSS-FWD-494,FWD,841538,1,2,2,RTS_R4_+_275
TSS-FWD-495,FWD,849434,616,618,618,RTS_R4_+_276
TSS-FWD-496,FWD,849446,390,396,396,RTS_R4_+_276
TSS-FWD-497,FWD,849536,55,58,59,RTS_R4_+_276
TSS-FWD-498,FWD,849610,137,152,154,RTS_R4_+_276
TSS-FWD-499,FWD,849622,61,69,69,RTS_R4_+_276
TSS-FWD-500,FWD,849628,76,79,79,RTS_R4_+_276
TSS-FWD-501,FWD,849640,1133,1139,1175,RTS_R4_+_276
TSS-FWD-502,FWD,849646,513,514,516,RTS_R4_+_276
TSS-FWD-503,FWD,852360,92,93,98,RTS_R4_+_277
TSS-FWD-504,FWD,855156,92,92,92,RTS_R4_+_278
TSS-FWD-505,FWD,859050,8,8,8,RTS_R4_+_279
TSS-FWD-506,FWD,859134,9,9,9,RTS_R4_+_279
TSS-FWD-507,FWD,862837,55,57,57,RTS_R4_+_280
TSS-FWD-508,FWD,865760,121,121,121,RTS_R4_+_281
TSS-FWD-509,FWD,870904,48,48,48,RTS_R4_+_282
TSS-FWD-510,FWD,870945,65,65,65,RTS_R4_+_282
TSS-FWD-511,FWD,872121,35,35,35,RTS_R4_+_283
TSS-FWD-512,FWD,872128,32,32,32,RTS_R4_+_283
TSS-FWD-513,FWD,872170,38,38,38,RTS_R4_+_283
TSS-FWD-514,FWD,872180,25,25,25,RTS_R4_+_283
TSS-FWD-515,FWD,877440,2,32,122,RTS_R4_+_284
TSS-FWD-516,FWD,877945,37,38,38,RTS_R4_+_285
TSS-FWD-517,FWD,879841,80,81,84,RTS_R4_+_286
TSS-FWD-518,FWD,879851,48,49,58,RTS_R4_+_286
TSS-FWD-519,FWD,879858,273,274,282,RTS_R4_+_286
TSS-FWD-520,FWD,879868,92,93,95,RTS_R4_+_286
TSS-FWD-521,FWD,879918,43,49,53,RTS_R4_+_286
TSS-FWD-522,FWD,882793,5,5,10,RTS_R4_+_287
TSS-FWD-523,FWD,882872,1,1,1,RTS_R4_+_287
TSS-FWD-524,FWD,886624,21,21,22,RTS_R4_+_288
TSS-FWD-525,FWD,889111,21,21,21,RTS_R4_+_289
TSS-FWD-526,FWD,890086,27,30,31,RTS_R4_+_290
TSS-FWD-527,FWD,891082,12,12,12,RTS_R4_+_291
TSS-FWD-528,FWD,892149,43,43,43,RTS_R4_+_292
TSS-FWD-529,FWD,892867,13,13,13,RTS_R4_+_293
TSS-FWD-530,FWD,897617,7,7,7,RTS_R4_+_295
TSS-FWD-531,FWD,903740,175,187,212,RTS_R4_+_296
TSS-FWD-532,FWD,903746,225,248,288,RTS_R4_+_296
TSS-FWD-533,FWD,903754,880,966,1007,RTS_R4_+_296
TSS-FWD-534,FWD,903762,38,51,67,RTS_R4_+_296
TSS-FWD-535,FWD,903777,33,45,87,RTS_R4_+_296
TSS-FWD-536,FWD,903793,29,38,51,RTS_R4_+_296
TSS-FWD-537,FWD,905279,,1,1,RTS_R4_+_297
TSS-FWD-538,FWD,913951,13,13,13,RTS_R4_+_298
TSS-FWD-539,FWD,915532,44,44,44,RTS_R4_+_299
TSS-FWD-540,FWD,918360,136,136,136,RTS_R4_+_300
TSS-FWD-541,FWD,918396,52,52,52,RTS_R4_+_300
TSS-FWD-542,FWD,921139,1,103,108,RTS_R4_+_301
TSS-FWD-543,FWD,921194,27,55,55,RTS_R4_+_301
TSS-FWD-544,FWD,922282,31,64,64,RTS_R4_+_302
TSS-FWD-545,FWD,922314,455,485,502,RTS_R4_+_302
TSS-FWD-546,FWD,922434,1129,1616,1831,RTS_R4_+_302
TSS-FWD-547,FWD,931551,30,30,30,RTS_R4_+_303
TSS-FWD-548,FWD,931654,62,62,63,RTS_R4_+_303
TSS-FWD-549,FWD,931799,131,132,132,RTS_R4_+_303
TSS-FWD-550,FWD,932358,16,16,18,RTS_R4_+_304
TSS-FWD-551,FWD,932404,12,12,13,RTS_R4_+_304
TSS-FWD-552,FWD,936440,24,24,24,RTS_R4_+_305
TSS-FWD-553,FWD,936511,19,19,19,RTS_R4_+_305
TSS-FWD-554,FWD,936551,18,18,18,RTS_R4_+_305
TSS-FWD-555,FWD,938576,12,14,14,RTS_R4_+_306
TSS-FWD-556,FWD,938624,20,20,21,RTS_R4_+_306
TSS-FWD-557,FWD,938645,21,22,23,RTS_R4_+_306
TSS-FWD-558,FWD,940046,,4,4,RTS_R4_+_307
TSS-FWD-559,FWD,940082,4,4,4,RTS_R4_+_307
TSS-FWD-560,FWD,945064,4,5,5,RTS_R4_+_308
TSS-FWD-561,FWD,946043,15,15,15,RTS_R4_+_309
TSS-FWD-562,FWD,946080,16,16,16,RTS_R4_+_309
TSS-FWD-563,FWD,948867,108,110,110,RTS_R4_+_310
TSS-FWD-564,FWD,955897,2,2,2,RTS_R4_+_311
TSS-FWD-565,FWD,956802,152,169,170,RTS_R4_+_312
TSS-FWD-566,FWD,956808,235,235,235,RTS_R4_+_312
TSS-FWD-567,FWD,959494,4,4,4,RTS_R4_+_313
TSS-FWD-568,FWD,960303,5,5,8,RTS_R4_+_314
TSS-FWD-569,FWD,960386,10,10,10,RTS_R4_+_314
TSS-FWD-570,FWD,960408,6,6,6,RTS_R4_+_314
TSS-FWD-571,FWD,960944,126,126,126,RTS_R4_+_315
TSS-FWD-572,FWD,961060,41,41,41,RTS_R4_+_315
TSS-FWD-573,FWD,961116,20215,20244,20275,RTS_R4_+_315
TSS-FWD-574,FWD,962867,33,41,52,RTS_R4_+_316
TSS-FWD-575,FWD,963495,5,5,5,RTS_R4_+_317
TSS-FWD-576,FWD,965817,32,32,32,RTS_R4_+_318
TSS-FWD-577,FWD,969867,469,472,476,RTS_R4_+_319
TSS-FWD-578,FWD,970942,16,16,16,RTS_R4_+_320
TSS-FWD-579,FWD,972720,12,12,12,RTS_R4_+_321
TSS-FWD-580,FWD,980154,,2,4,RTS_R4_+_322
TSS-FWD-581,FWD,980247,15,15,15,RTS_R4_+_322
TSS-FWD-582,FWD,982054,18,20,28,RTS_R4_+_323
TSS-FWD-583,FWD,982102,34,36,39,RTS_R4_+_323
TSS-FWD-584,FWD,982798,223,232,234,RTS_R4_+_324
TSS-FWD-585,FWD,985190,1,4,4,RTS_R4_+_325
TSS-FWD-586,FWD,986622,5,5,9,RTS_R4_+_326
TSS-FWD-587,FWD,989737,61,61,61,RTS_R4_+_327
TSS-FWD-588,FWD,989749,44,44,44,RTS_R4_+_327
TSS-FWD-589,FWD,989815,122,122,125,RTS_R4_+_327
TSS-FWD-590,FWD,1003961,55,55,55,RTS_R4_+_328
TSS-FWD-591,FWD,1005076,75,76,77,RTS_R4_+_329
TSS-FWD-592,FWD,1006895,51,52,52,RTS_R4_+_330
TSS-FWD-593,FWD,1006926,74,74,74,RTS_R4_+_330
TSS-FWD-594,FWD,1006929,114,114,114,RTS_R4_+_330
TSS-FWD-595,FWD,1007025,66,66,66,RTS_R4_+_330
TSS-FWD-596,FWD,1010883,14,14,14,RTS_R4_+_331
TSS-FWD-597,FWD,1010988,13,13,13,RTS_R4_+_331
TSS-FWD-598,FWD,1014873,6,74,218,RTS_R4_+_332
TSS-FWD-599,FWD,1014882,1,7,31,RTS_R4_+_332
TSS-FWD-600,FWD,1014905,61,61,61,RTS_R4_+_332
TSS-FWD-601,FWD,1017682,153,156,160,RTS_R4_+_333
TSS-FWD-602,FWD,1019566,6,6,6,RTS_R4_+_334
TSS-FWD-603,FWD,1020306,10,10,10,RTS_R4_+_335
TSS-FWD-604,FWD,1023665,28,28,28,RTS_R4_+_336
TSS-FWD-605,FWD,1027106,20,21,25,RTS_R4_+_337
TSS-FWD-606,FWD,1027150,85,88,111,RTS_R4_+_337
TSS-FWD-607,FWD,1029195,14,15,15,RTS_R4_+_338
TSS-FWD-608,FWD,1029201,11,13,25,RTS_R4_+_338
TSS-FWD-609,FWD,1030656,,,1,RTS_R4_+_339
TSS-FWD-610,FWD,1031208,6,6,6,RTS_R4_+_340
TSS-FWD-611,FWD,1036930,6,6,6,RTS_R4_+_341
TSS-FWD-612,FWD,1039819,,,1,RTS_R4_+_342
TSS-FWD-613,FWD,1049039,4,4,4,RTS_R4_+_343
TSS-FWD-614,FWD,1050625,6,6,6,
TSS-FWD-615,FWD,1051218,24,28,28,RTS_R4_+_344
TSS-FWD-616,FWD,1057130,2,2,2,RTS_R4_+_346
TSS-FWD-617,FWD,1060747,,1,1,RTS_R4_+_347
TSS-FWD-618,FWD,1063246,,2,2,
TSS-FWD-619,FWD,1064782,79,81,99,RTS_R4_+_348
TSS-FWD-620,FWD,1067262,1,1,1,RTS_R4_+_349
TSS-FWD-621,FWD,1073321,5,5,5,RTS_R4_+_350
TSS-FWD-622,FWD,1073443,91,92,92,RTS_R4_+_350
TSS-FWD-623,FWD,1078392,16,16,16,RTS_R4_+_351
TSS-FWD-624,FWD,1078447,24,24,24,RTS_R4_+_351
TSS-FWD-625,FWD,1078512,11,12,12,RTS_R4_+_351
TSS-FWD-626,FWD,1080520,53,53,54,RTS_R4_+_352
TSS-FWD-627,FWD,1080533,39,39,39,RTS_R4_+_352
TSS-FWD-628,FWD,1084120,18,18,18,RTS_R4_+_353
TSS-FWD-629,FWD,1084166,52,52,54,RTS_R4_+_353
TSS-FWD-630,FWD,1092062,5,5,7,RTS_R4_+_354
TSS-FWD-631,FWD,1092067,5,5,5,RTS_R4_+_354
TSS-FWD-632,FWD,1093229,1,1,1,RTS_R4_+_355
TSS-FWD-633,FWD,1096981,41,41,41,RTS_R4_+_356
TSS-FWD-634,FWD,1096990,36,36,36,RTS_R4_+_356
TSS-FWD-635,FWD,1097010,262,265,265,RTS_R4_+_356
TSS-FWD-636,FWD,1097049,664,697,698,RTS_R4_+_356
TSS-FWD-637,FWD,1097057,63,64,64,RTS_R4_+_356
TSS-FWD-638,FWD,1098081,128,128,128,RTS_R4_+_357
TSS-FWD-639,FWD,1099336,27,27,27,RTS_R4_+_358
TSS-FWD-640,FWD,1099405,20,20,20,RTS_R4_+_358
TSS-FWD-641,FWD,1103559,25,25,25,RTS_R4_+_359
TSS-FWD-642,FWD,1105020,34,35,36,RTS_R4_+_360
TSS-FWD-643,FWD,1108478,45,47,47,RTS_R4_+_361
TSS-FWD-644,FWD,1108501,144,144,144,RTS_R4_+_361
TSS-FWD-645,FWD,1115959,32,32,32,RTS_R4_+_362
TSS-FWD-646,FWD,1115994,681,681,681,RTS_R4_+_362
TSS-FWD-647,FWD,1124698,57,57,57,RTS_R4_+_363
TSS-FWD-648,FWD,1124706,74,74,74,RTS_R4_+_363
TSS-FWD-649,FWD,1127058,,,1,RTS_R4_+_364
TSS-FWD-650,FWD,1130215,169,169,169,
TSS-FWD-651,FWD,1130271,42,42,42,
TSS-FWD-652,FWD,1133923,54,54,54,
TSS-FWD-653,FWD,1137576,92,92,92,RTS_R4_+_365
TSS-FWD-654,FWD,1144163,259,259,259,RTS_R4_+_366
TSS-FWD-655,FWD,1145813,42,42,48,RTS_R4_+_367
TSS-FWD-656,FWD,1145871,248,249,249,RTS_R4_+_368
TSS-FWD-657,FWD,1145942,582,586,596,RTS_R4_+_368
TSS-FWD-658,FWD,1146015,473,474,474,RTS_R4_+_368
TSS-FWD-659,FWD,1146523,6448,6487,6489,RTS_R4_+_369
TSS-FWD-660,FWD,1146530,295,299,299,RTS_R4_+_369
TSS-FWD-661,FWD,1146538,112,125,127,RTS_R4_+_369
TSS-FWD-662,FWD,1146573,92,93,93,RTS_R4_+_369
TSS-FWD-663,FWD,1146994,304,304,304,RTS_R4_+_370
TSS-FWD-664,FWD,1147191,73,73,73,RTS_R4_+_371
TSS-FWD-665,FWD,1147299,55,55,55,RTS_R4_+_371
TSS-FWD-666,FWD,1147410,48,48,48,RTS_R4_+_371
TSS-FWD-667,FWD,1150734,1892,1892,1892,RTS_R4_+_372
TSS-FWD-668,FWD,1150759,68,68,68,RTS_R4_+_372
TSS-FWD-669,FWD,1150772,318,319,320,RTS_R4_+_372
TSS-FWD-670,FWD,1150783,3263,3268,3281,RTS_R4_+_372
TSS-FWD-671,FWD,1150791,259,259,265,RTS_R4_+_372
TSS-FWD-672,FWD,1150799,5082,5093,5111,RTS_R4_+_372
TSS-FWD-673,FWD,1150828,144,144,144,RTS_R4_+_372
TSS-FWD-674,FWD,1151079,37,39,39,RTS_R4_+_373
TSS-FWD-675,FWD,1151133,27,27,27,RTS_R4_+_373
TSS-FWD-676,FWD,1152502,13,13,13,RTS_R4_+_374
TSS-FWD-677,FWD,1154242,49,49,49,RTS_R4_+_375
TSS-FWD-678,FWD,1154281,148,149,149,RTS_R4_+_375
TSS-FWD-679,FWD,1156852,19,19,19,RTS_R4_+_376
TSS-FWD-680,FWD,1156960,68,68,68,RTS_R4_+_376
TSS-FWD-681,FWD,1156971,214,214,214,RTS_R4_+_376
TSS-FWD-682,FWD,1156977,127,127,128,RTS_R4_+_376
TSS-FWD-683,FWD,1156990,2183,2183,2183,RTS_R4_+_376
TSS-FWD-684,FWD,1161048,85,85,92,RTS_R4_+_377
TSS-FWD-685,FWD,1161078,138,138,138,RTS_R4_+_377
TSS-FWD-686,FWD,1161086,78,78,78,RTS_R4_+_377
TSS-FWD-687,FWD,1163108,5,5,5,RTS_R4_+_378
TSS-FWD-688,FWD,1163203,7,7,7,RTS_R4_+_378
TSS-FWD-689,FWD,1164238,48,49,49,RTS_R4_+_379
TSS-FWD-690,FWD,1165249,202,204,204,RTS_R4_+_380
TSS-FWD-691,FWD,1165275,484,487,488,RTS_R4_+_380
TSS-FWD-692,FWD,1166736,3,3,3,RTS_R4_+_381
TSS-FWD-693,FWD,1168242,1707,1743,1750,RTS_R4_+_382
TSS-FWD-694,FWD,1174623,65,66,66,RTS_R4_+_383
TSS-FWD-695,FWD,1177461,102,102,102,RTS_R4_+_384
TSS-FWD-696,FWD,1177640,122,122,124,RTS_R4_+_384
TSS-FWD-697,FWD,1184963,38,38,38,RTS_R4_+_385
TSS-FWD-698,FWD,1185028,55,56,56,RTS_R4_+_385
TSS-FWD-699,FWD,1185046,4,5,5,RTS_R4_+_385
TSS-FWD-700,FWD,1194184,88,90,90,RTS_R4_+_386
TSS-FWD-701,FWD,1194193,217,218,218,RTS_R4_+_386
TSS-FWD-702,FWD,1194231,108,109,109,RTS_R4_+_386
TSS-FWD-703,FWD,1194325,60,61,61,RTS_R4_+_386
TSS-FWD-704,FWD,1194242,1155,1158,1158,RTS_R4_+_386
TSS-FWD-705,FWD,1197892,7,7,8,RTS_R4_+_387
TSS-FWD-706,FWD,1200691,49,49,49,RTS_R4_+_388
TSS-FWD-707,FWD,1202232,1,1,2,
TSS-FWD-708,FWD,1209545,64,64,64,
TSS-FWD-709,FWD,1210545,20,20,20,RTS_R4_+_389
TSS-FWD-710,FWD,1214975,84,85,121,RTS_R4_+_390
TSS-FWD-711,FWD,1214994,13,14,37,RTS_R4_+_390
TSS-FWD-712,FWD,1216355,8,8,8,RTS_R4_+_391
TSS-FWD-713,FWD,1218588,11,11,11,RTS_R4_+_392
TSS-FWD-714,FWD,1219841,31,31,31,RTS_R4_+_393
TSS-FWD-715,FWD,1223002,1,1,1,RTS_R4_+_394
TSS-FWD-716,FWD,1225704,9,9,9,RTS_R4_+_395
TSS-FWD-717,FWD,1226908,63,63,63,RTS_R4_+_396
TSS-FWD-718,FWD,1227925,6,7,13,RTS_R4_+_397
TSS-FWD-719,FWD,1228020,3,4,19,RTS_R4_+_397
TSS-FWD-720,FWD,1228027,21,21,21,RTS_R4_+_397
TSS-FWD-721,FWD,1230085,20,20,20,RTS_R4_+_398
TSS-FWD-722,FWD,1234128,139,139,141,RTS_R4_+_399
TSS-FWD-723,FWD,1234136,38,38,38,RTS_R4_+_399
TSS-FWD-724,FWD,1236748,16,17,18,RTS_R4_+_400
TSS-FWD-725,FWD,1236754,67,71,76,RTS_R4_+_400
TSS-FWD-726,FWD,1236762,30,33,43,RTS_R4_+_400
TSS-FWD-727,FWD,1241244,,,5,RTS_R4_+_401
TSS-FWD-728,FWD,1242351,1055,1062,1063,RTS_R4_+_402
TSS-FWD-729,FWD,1242388,42,42,42,RTS_R4_+_402
TSS-FWD-730,FWD,1243901,8,9,41,RTS_R4_+_403
TSS-FWD-731,FWD,1243934,,,26,RTS_R4_+_403
TSS-FWD-732,FWD,1250212,2,4,4,RTS_R4_+_405
TSS-FWD-733,FWD,1250224,2,2,3,RTS_R4_+_405
TSS-FWD-734,FWD,1257889,55,63,64,RTS_R4_+_406
TSS-FWD-735,FWD,1257939,,53,53,RTS_R4_+_406
TSS-FWD-736,FWD,1257961,13,116,777,RTS_R4_+_406
TSS-FWD-737,FWD,1257999,7,264,489,RTS_R4_+_406
TSS-FWD-738,FWD,1262806,,,1,RTS_R4_+_407
TSS-FWD-739,FWD,1262898,54,63,64,RTS_R4_+_407
TSS-FWD-740,FWD,1266404,75,75,76,RTS_R4_+_408
TSS-FWD-741,FWD,1266413,51,51,51,RTS_R4_+_408
TSS-FWD-742,FWD,1267041,33,33,33,RTS_R4_+_409
TSS-FWD-743,FWD,1267079,8,8,8,RTS_R4_+_409
TSS-FWD-744,FWD,1267253,966,971,971,RTS_R4_+_409
TSS-FWD-745,FWD,1267259,76,76,76,RTS_R4_+_409
TSS-FWD-746,FWD,1267374,58,58,58,RTS_R4_+_409
TSS-FWD-747,FWD,1271318,28,29,34,RTS_R4_+_410
TSS-FWD-748,FWD,1271647,147,147,150,RTS_R4_+_411
TSS-FWD-749,FWD,1271652,68,68,68,RTS_R4_+_411
TSS-FWD-750,FWD,1272845,8,8,8,RTS_R4_+_412
TSS-FWD-751,FWD,1272970,6,7,7,RTS_R4_+_412
TSS-FWD-752,FWD,1272976,5,5,5,RTS_R4_+_412
TSS-FWD-753,FWD,1279048,1,2,2,RTS_R4_+_414
TSS-FWD-754,FWD,1288329,301,303,330,RTS_R4_+_415
TSS-FWD-755,FWD,1288358,38,39,43,RTS_R4_+_415
TSS-FWD-756,FWD,1289379,133,134,136,RTS_R4_+_416
TSS-FWD-757,FWD,1289443,3,3,4,RTS_R4_+_416
TSS-FWD-758,FWD,1290544,352,353,353,RTS_R4_+_417
TSS-FWD-759,FWD,1290550,138,139,139,RTS_R4_+_417
TSS-FWD-760,FWD,1290557,106,106,106,RTS_R4_+_417
TSS-FWD-761,FWD,1290562,312,312,312,RTS_R4_+_417
TSS-FWD-762,FWD,1290568,767,767,767,RTS_R4_+_417
TSS-FWD-763,FWD,1290586,62,68,68,RTS_R4_+_417
TSS-FWD-764,FWD,1290629,130,134,134,RTS_R4_+_417
TSS-FWD-765,FWD,1290637,341,344,345,RTS_R4_+_417
TSS-FWD-766,FWD,1290644,193,193,194,RTS_R4_+_417
TSS-FWD-767,FWD,1290649,116,116,117,RTS_R4_+_417
TSS-FWD-768,FWD,1290675,53,53,53,RTS_R4_+_417
TSS-FWD-769,FWD,1292716,83,83,83,RTS_R4_+_418
TSS-FWD-770,FWD,1297634,16,16,16,RTS_R4_+_419
TSS-FWD-771,FWD,1298695,16,16,16,RTS_R4_+_420
TSS-FWD-772,FWD,1299035,191,215,217,RTS_R4_+_421
TSS-FWD-773,FWD,1299087,54,57,57,RTS_R4_+_421
TSS-FWD-774,FWD,1299100,244,247,247,RTS_R4_+_421
TSS-FWD-775,FWD,1299154,231,232,232,RTS_R4_+_421
TSS-FWD-776,FWD,1301158,12,12,12,RTS_R4_+_422
TSS-FWD-777,FWD,1301186,19,19,19,RTS_R4_+_422
TSS-FWD-778,FWD,1306787,46,51,55,RTS_R4_+_423
TSS-FWD-779,FWD,1309082,154,154,155,RTS_R4_+_424
TSS-FWD-780,FWD,1309102,64,64,64,RTS_R4_+_424
TSS-FWD-781,FWD,1312015,5,32,35,RTS_R4_+_425
TSS-FWD-782,FWD,1321212,25,25,25,RTS_R4_+_426
TSS-FWD-783,FWD,1321789,79,79,79,RTS_R4_+_427
TSS-FWD-784,FWD,1324321,16,16,16,RTS_R4_+_429
TSS-FWD-785,FWD,1324784,381,382,382,RTS_R4_+_430
TSS-FWD-786,FWD,1324836,81,81,81,RTS_R4_+_430
TSS-FWD-787,FWD,1327326,330,331,331,RTS_R4_+_431
TSS-FWD-788,FWD,1328821,15,15,16,RTS_R4_+_432
TSS-FWD-789,FWD,1328843,17,17,17,RTS_R4_+_432
TSS-FWD-790,FWD,1328907,4,4,4,RTS_R4_+_432
TSS-FWD-791,FWD,1329004,1,3,3,RTS_R4_+_432
TSS-FWD-792,FWD,1331785,304,305,305,RTS_R4_+_433
TSS-FWD-793,FWD,1331795,509,510,510,RTS_R4_+_433
TSS-FWD-794,FWD,1331804,69,69,69,RTS_R4_+_433
TSS-FWD-795,FWD,1333102,21,21,76,RTS_R4_+_434
TSS-FWD-796,FWD,1333114,117,120,120,RTS_R4_+_434
TSS-FWD-797,FWD,1333123,68,69,71,RTS_R4_+_434
TSS-FWD-798,FWD,1333453,38,38,38,RTS_R4_+_435
TSS-FWD-799,FWD,1333805,106,109,120,RTS_R4_+_435
TSS-FWD-800,FWD,1337333,22,22,22,RTS_R4_+_436
TSS-FWD-801,FWD,1337396,16,16,16,RTS_R4_+_436
TSS-FWD-802,FWD,1338115,18,18,18,RTS_R4_+_437
TSS-FWD-803,FWD,1338159,12,26,26,RTS_R4_+_437
TSS-FWD-804,FWD,1339893,44,44,44,RTS_R4_+_438
TSS-FWD-805,FWD,1339903,45,45,45,RTS_R4_+_438
TSS-FWD-806,FWD,1359076,417,417,428,RTS_R4_+_439
TSS-FWD-807,FWD,1359085,47,47,48,RTS_R4_+_439
TSS-FWD-808,FWD,1359092,196,196,197,RTS_R4_+_439
TSS-FWD-809,FWD,1359119,92,92,93,RTS_R4_+_439
TSS-FWD-810,FWD,1366062,438,732,737,RTS_R4_+_440
TSS-FWD-811,FWD,1366071,45,82,82,RTS_R4_+_440
TSS-FWD-812,FWD,1367686,1141,1141,1141,RTS_R4_+_441
TSS-FWD-813,FWD,1382094,31,91,94,RTS_R4_+_443
TSS-FWD-814,FWD,1382105,82,93,93,RTS_R4_+_443
TSS-FWD-815,FWD,1384715,91,91,94,RTS_R4_+_444
TSS-FWD-816,FWD,1384723,32,33,33,RTS_R4_+_444
TSS-FWD-817,FWD,1386892,19,20,20,RTS_R4_+_445
TSS-FWD-818,FWD,1389971,38,44,45,RTS_R4_+_446
